,Grade,AWL_count,CSAWL_count,LFP_k1,LFP_k2,LFP_k3,LFP_k4,LFP_kn,LFP_kx,n_sents,n_words,n_chars,n_syllables,n_unique_words,n_long_words,n_monosyllable_words,n_polysyllable_words,flesch_kincaid_grade_level,flesch_reading_ease,smog_index,gunning_fog_index,coleman_liau_index,automated_readability_index,lix,gulpease_index,wiener_sachtextformel,Rel_BNC,ADJ,ADP,ADV,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SPACE,SYM,VERB,X
294,5.0,0.17510063254744107,0.15181058495821728,0.6141662847694626,0.4246671474983482,0.6150773748738617,0.42781648788101284,0.503217272256542,0.09604890158638062,0.1174757281553398,0.17402925596539826,0.1718330330410786,0.17430814150304672,0.3277894736842105,0.1613420500801776,0.17519010714025413,0.16091826549850283,0.06280970547786416,0.9706466795047805,0.44348161206629066,0.23187041989342044,0.02778646120887242,0.05393644294101131,0.24777630945065438,0.9167350084152058,0.13926168932844618,0.051987196674312335,0.6354498074346953,0.8096192982952678,0.6537406098720175,0.32241623958706894,0.9027859227999416,0.0,0.7452601248385897,0.08434541918511286,0.7049154182934998,0.3288773756201928,0.13001225911239547,0.08746891739905349,0.06505480490940713,0.014020318690612689,0.7695845912462771,0.0022179512298656175
295,6.0,0.5010063254744106,0.5134633240482822,0.47467310000117213,0.3444752918842351,0.6213482451552119,0.4285040108582176,0.6941406575020382,0.09642070493749262,0.24223300970873785,0.35005102784662484,0.40406499708638366,0.3925080399458361,0.5109473684210526,0.4757616874306155,0.2995311095454435,0.4550293889320173,0.08272861507575041,0.9496616051122408,0.615826863738356,0.30266477904248795,0.05092466771089073,0.07580549380376814,0.4036055022227479,0.8931414135871264,0.24865710458160573,0.4150420366500031,0.6257379337854009,0.7977009798982739,0.358362333967884,0.48762454739571515,0.5226166118872841,0.0059037063087261,0.8859259792230088,0.12775025110413735,0.409907478572193,0.10036551683721599,0.31936353756834135,0.15299449144668067,0.06011002963350994,0.09733196203173487,0.6287616553524058,0.0052834482428230824
296,5.0,0.2711328349626222,0.08031569173630455,0.8280792273654928,0.4710008061554228,0.4813656744031255,0.4464216798957843,0.40681513218993737,0.06136619478276248,0.12160194174757281,0.19883040935672514,0.2002659093496942,0.20428867637102235,0.300421052631579,0.20266436412976438,0.18823643740433904,0.1901962958855495,0.07661767446747342,0.9627051368329287,0.512085065265976,0.27107469013786806,0.03115591772100439,0.06377488669599014,0.31554584253593704,0.909948764742443,0.1753965942860361,0.12831639588661428,0.5730528422444184,0.777210260050043,0.5657007958231599,0.38412531110985354,0.8621016236831953,0.0,0.7927642033005082,0.10325202101000949,0.715497370382047,0.18878299018160957,0.09525147432948661,0.10064572739703165,0.037880298777916495,0.021083433746937802,0.8698813747516299,0.0015564752931559892
297,4.0,0.14850488786659,0.053389043639740015,0.8498572122038494,0.441680080812572,0.5243637920602714,0.2330839357923186,0.4081590448771938,0.08969823298018188,0.10558252427184465,0.1971780790850626,0.19122030288213582,0.18784910291130671,0.37178947368421056,0.16522758110275068,0.201890138723549,0.1329710546745037,0.07655054602972283,0.9713873118253381,0.4022976368719161,0.26147729141278603,0.026666371276601018,0.06913956284113858,0.2965873032941598,0.9108215596130421,0.13564833880336247,0.13033477765319781,0.604380819366853,0.8320303308467407,0.6810195474971844,0.3560252372587189,0.8794347842461686,0.005512324661443699,0.6724678443672611,0.11312108770276638,0.8810437389290094,0.35462186802227574,0.07819754778951762,0.08555766349388574,0.0439475692396905,0.0320750875864028,0.8703114013786982,0.0003946548899741517
298,6.0,0.23059229442208165,0.15459610027855153,0.6344344720829753,0.3863890207545185,0.47849129452341255,0.5133569880544483,0.578389285693384,0.08708745849443335,0.18883495145631068,0.19505596863812347,0.21268394296010018,0.21314319566689235,0.38694736842105265,0.24040952263476006,0.17088992006996914,0.22302317844072309,0.053039804258821065,0.963623142893778,0.37222220086943236,0.1822766506053528,0.039314201838227134,0.04778997149161485,0.266883989917078,0.9194328565826799,0.17174918330462352,0.2817750119257647,0.5860716502310186,0.7009745900762806,0.3954208402724239,0.44348623282077715,0.6250157324302498,0.0051033003641046595,0.7676425611383173,0.23796946284552042,0.37362890027769324,0.1210870895976777,0.292278205723392,0.17187806897934188,0.11826936874591285,0.003299451002210251,0.6212046939259652,0.0007307415899459331
299,3.0,0.3572455434157562,0.08635097493036212,0.7894485751220186,0.3911077578841745,0.5882198486830851,0.38671065122427245,0.46783734395175314,0.0750504679440553,0.16626213592233008,0.2881048419756686,0.2994996617525904,0.29912830060934326,0.5016842105263157,0.30233131861354384,0.2744831272320886,0.29876899190418094,0.08445303382074654,0.9586679757378697,0.5895097059229996,0.3088968582049522,0.03598367738234412,0.07287474555296228,0.3479960084362684,0.9030655992833756,0.19751571576891813,0.23504655735899657,0.7043930686172066,0.8344756861425715,0.41285370742318916,0.47196134160088443,0.7639176168877804,0.01472915531270969,0.7362017866011448,0.16908835521216078,0.6530963849719107,0.2549055328104192,0.09182976496366699,0.12697746961800882,0.0346271692462985,0.020236123867041458,0.7963573950367208,0.000263633472553266
300,4.0,0.06411730879815986,0.008820798514391829,0.7841726708619887,0.4147430783434041,0.6590387077706982,0.4163869226453402,0.35644798458097265,0.10105541212198871,0.043689320388349516,0.07902026534480244,0.0743507994025412,0.07351261002031144,0.20273684210526316,0.0605032687800666,0.08398726950268458,0.053121880891649105,0.068557342812719,0.9765918795945628,0.3848950406869872,0.2465049909165407,0.022686737168914218,0.062006621831802305,0.25654625094862266,0.9161256578336111,0.11696798766840773,0.1435112467439795,0.6024397480372466,0.7457598983943836,0.6030662793456358,0.48628326922284504,0.7600755743308313,0.0,0.7325515199584995,0.10706767181928371,0.668772739215433,0.38338869914428886,0.10702139335614541,0.10192388049306672,0.044636803673627275,0.004367841791405043,0.8898437011625628,0.0009673620408805891
301,4.0,0.08223116733755031,0.09842154131847726,0.6693767614631287,0.5795480838283162,0.35713808368427236,0.40662277879522846,0.36777510495389876,0.11590466125773724,0.11116504854368932,0.16374269005847952,0.16351080717218466,0.16192027758970887,0.2541052631578948,0.1511656593067719,0.1594956390758242,0.1349672840190751,0.05997328375109733,0.9731304309759923,0.3849618389705637,0.20922125904918176,0.029320566821668715,0.05511527936196242,0.24453452665723646,0.9153221980893169,0.12955582772428076,0.08797470471080422,0.4649709047952398,0.8990926317591559,0.48787660939933225,0.23051185019118758,0.7459056936725447,0.032377913274361944,0.7774071161218308,0.3776140614259629,0.7055825657136515,0.34531092668377494,0.24820973098996324,0.12786550204205752,0.03700934153193044,0.006280014742262537,0.5897816378373487,0.0
303,8.0,0.5511788384128811,0.30919220055710306,0.7057667197051354,0.5247538573638402,0.6435062554316915,0.41982424285307574,0.33358116606901295,0.08692014669424056,0.3567961165048544,0.40346017398065803,0.4263491383063517,0.4270269126607989,0.5469473684210526,0.458184285185642,0.3615072520103982,0.42320062104912937,0.05250460444032339,0.9678389378108991,0.374322364016498,0.18353670588818466,0.035387620107115936,0.047563511483294324,0.2508149513569599,0.9192933664131454,0.15588548659505147,0.2531379921973586,0.44160385259631496,0.6414473407724541,0.43685830349351545,0.39606507513962635,0.6531576868165592,0.0793331549265063,0.7234163538726559,0.2296978870254889,0.5155488826245046,0.1473621662816452,0.3396672032981422,0.15472123270588645,0.14416677625742316,0.10338440081764755,0.6774804085259346,0.0037274063603337593
304,6.0,0.2916906267970098,0.13231197771587744,0.7119514265977842,0.4098339284469259,0.5479669464856292,0.5066568187893445,0.4712417705492439,0.0844858024817051,0.23252427184466018,0.3773954739110009,0.36277537023020917,0.3617658259986459,0.5326315789473683,0.3208955223880597,0.38487889021160804,0.2631695685926583,0.06334485647492283,0.9755297845374282,0.3526227879774594,0.21513886791629883,0.024627756330733917,0.05684403365013725,0.24881063097629214,0.9169970113978029,0.11608403915665523,0.2386645811374723,0.4832227281534586,0.8727584581991431,0.4597695985668655,0.34664959228791375,0.9024564974981287,0.011471103829472064,0.7056630459659461,0.1136232587781858,0.9157367876333288,0.2974308774062854,0.1256790340294292,0.09786893483695466,0.04558341997280826,0.018541111793470587,0.8697081506892326,0.0006159552681150537
305,7.0,0.2153536515238643,0.13138347260909936,0.668789582751049,0.3822425145828417,0.6609363865799343,0.37886975372986387,0.5163816113661871,0.08848855636368656,0.13300970873786408,0.18821985712202943,0.1879818351094113,0.18590258970886933,0.39094736842105265,0.18681386456149005,0.18639002939675905,0.1524897415992015,0.056356338528900894,0.97458986496233,0.3584353778756505,0.19415425868546987,0.0290550509738669,0.0524975089207563,0.25827065731965876,0.9169919866042961,0.13015291638476306,0.12745896261474385,0.6612247389377206,0.773355410882116,0.4962803714185332,0.4189606117158422,0.8998454982795528,0.005559534113130617,0.669590476296648,0.11747870454094946,0.5790162546655893,0.16727016567917136,0.1552120254711882,0.14032742886938915,0.04951005097635188,0.05571352672506108,0.7707519136599327,0.0039803485071767605
306,3.0,0.12564692351926396,0.0584958217270195,0.650270436708358,0.45684284945626213,0.555244798263575,0.2893598658059423,0.42842535365510437,0.1344413984324218,0.15461165048543687,0.16204176183765046,0.16381891372346766,0.1637292654028436,0.4014736842105263,0.16380905390403352,0.1608561502393042,0.16235998669180438,0.038861339028205634,0.978229573346442,0.31914324207820155,0.15614742965992817,0.028383556887991778,0.03735748628447244,0.18650535276854802,0.930254090856346,0.11778927811468913,0.1722573430249677,0.642863186394788,0.7165008229817655,0.73219767420063,0.33602825462849667,0.6365473632912168,0.006261355324467524,0.5638660140632821,0.1831969556880539,0.5789357359687481,0.39821413749008044,0.17069497023712588,0.17854284035769066,0.06203416168152478,0.012144514506231706,0.789891566886455,0.01927611486672548
307,3.0,0.4187751581368603,0.1541318477251625,0.6549738286689532,0.38366419131922813,0.5820410516443514,0.23752266720083123,0.44216309285117017,0.16670865511977867,0.23470873786407767,0.3806515365051595,0.40330142867668234,0.40196555517941773,0.4345263157894737,0.4319106944615764,0.3575957824153932,0.40800709770433624,0.08119681028852521,0.9577977427192867,0.5710614917320046,0.292833810168137,0.03838147174779595,0.070617436019442,0.3565163291067019,0.9025231253974946,0.20312502736774568,0.2003056700870612,0.8065251114989335,0.8621825506488638,0.8659390933084383,0.4985280877335517,0.6224634607883522,0.12054001397537444,0.5757161325786089,0.0842630557132544,0.5682169156770102,0.700627959787782,0.1587369693380394,0.09731229419418186,0.014920034968178175,0.025049915697932378,0.7999916231310209,0.00041095535372526556
308,6.0,0.19508338125359403,0.298514391829155,0.5208240329748873,0.37999444869903704,0.5797547635695923,0.6093716337438266,0.6265806588398514,0.07579945155848507,0.1529126213592233,0.21104469391391684,0.21487752764586499,0.21599949221394718,0.43578947368421056,0.22061181694831625,0.20210879230339399,0.2100476877010092,0.06086817955647735,0.9688365102513032,0.4451230845010755,0.22524602668069243,0.03158302145701798,0.053628887356072824,0.27069809615443746,0.9152222077452322,0.1572270258716929,0.1556817176266069,0.6130454019467702,0.8971593713559203,0.4991250906396315,0.3343522454922683,0.8495192032568668,0.005037298929949061,0.8549096007907169,0.13407766249806252,0.4553687258334703,0.18852290840605576,0.11488946033060488,0.1094410551660131,0.06782843753841167,0.0472232942110297,0.6884923880864896,0.0032458088000222505
309,6.0,0.35925819436457734,0.14159702878365832,0.8281030837084076,0.4463167444191202,0.4404688990825893,0.3292661631282764,0.4446075012683307,0.08101409018610801,0.2203883495145631,0.3384199186794317,0.342818773066129,0.3377411983750846,0.4338947368421053,0.3504995682743308,0.3396418940258983,0.31274259731618054,0.06540505171793681,0.9702042290139622,0.461846543223846,0.24368951151904122,0.03153814303312519,0.06008630059658149,0.3003505461798281,0.9115055469851626,0.15922306666471198,0.16598513789418293,0.6156709937915165,0.8549942846274714,0.5730371237726865,0.5270413632827262,0.8775045504360723,0.02249037077493907,0.6991027807781032,0.10967187466489935,0.7299779849272464,0.32379546922476565,0.09671790727592289,0.09552673337249692,0.03597522308426845,0.017656639662915478,0.8128788114670427,0.0013801698166725097
310,6.0,0.0930132259919494,0.05988857938718663,0.7048888406541085,0.4569863042854339,0.5151003522002033,0.3264949831492649,0.39708582435898493,0.13174563969765912,0.05631067961165048,0.09180152597560383,0.09277021279445943,0.09195159106296547,0.21031578947368423,0.09183421734303689,0.09132431184859455,0.08450704225352113,0.07135793968327192,0.9674367735965593,0.488615930784729,0.26123175220580813,0.03171700582797453,0.06379527914038875,0.30735465306032245,0.9096042665739004,0.16439673804618138,0.032590900368608296,0.5790041187441716,0.6621636722887779,0.46202900385117235,0.6846785681473218,0.6664843016761955,0.0,0.6415947779331261,0.22551879885098366,0.830227374390623,0.275720513209593,0.24781510503303344,0.12117424567242374,0.046265288685960394,0.018590821799444684,0.8281876003947366,0.0
311,6.0,0.18430132259919493,0.2590529247910863,0.6468426572868707,0.3267766482133126,0.42996958998916424,0.3863457955970053,0.473356997819785,0.19467718226252076,0.20097087378640777,0.27064197890849007,0.2507920347758525,0.25436907582938384,0.4562105263157895,0.2054397434316023,0.28531862685551856,0.18043695242320062,0.04352847259854028,0.9847944798581664,0.252983592456259,0.14994814416907626,0.018587580425380803,0.0392328805979206,0.1548034449984797,0.9298141036058801,0.07027588955259896,0.251761322237604,0.5184343563294694,0.6243285287317548,0.6497029532825275,0.41684646600216985,0.7414866345852099,0.05668408204556119,0.5987036261185834,0.09021840310227276,0.7923360605203866,0.8698301530029068,0.0932119632245744,0.16958536404952024,0.0643213343938058,0.02443207832459319,0.828942388815145,0.001082212510422915
313,8.0,0.4130247268545141,0.372330547818013,0.40740533516471505,0.3634036606460826,0.4882816646253443,0.3300923988281124,0.6158416170934533,0.19309099214103115,0.31553398058252424,0.3489170756994055,0.41610459547619205,0.40384859512525384,0.7694736842105263,0.503268780066609,0.28952163455698354,0.4881889763779527,0.06924141932524255,0.9503155861720741,0.507238527085634,0.2510741263420993,0.05421703539916237,0.06552579138558799,0.3619155707908041,0.9004666379015063,0.23966497420293836,0.646424292965693,0.5374159746935547,0.5926574989500464,0.5224189817281214,0.3386775724541495,0.41184149540234744,0.023941429498505876,0.6613176464360835,0.17620270795248288,0.3337414593815948,0.12363349471848233,0.4742744730508937,0.23783843684817985,0.18623185413746723,0.17284793011239116,0.49387633511286544,0.007999071128075252
314,3.0,0.26523864289821736,0.15691736304549675,0.650485450366317,0.40204348662168443,0.7535971983214081,0.3915025318588545,0.46507286725852215,0.08960615414726299,0.19587378640776698,0.22635304790137856,0.24359841660024512,0.2439383039945836,0.45284210526315793,0.2706919945725916,0.198318796919414,0.24575801264278585,0.05753949679305074,0.9637578147034117,0.40081623910204944,0.19640210188410728,0.03832092206097262,0.051449084916306925,0.27934790552615146,0.9152595861754584,0.17243969433726908,0.21963507011510316,0.47369319869319876,0.6276943807060961,0.4167246380420033,0.5272501278167002,0.6211731088898376,0.02637468081255064,0.8512993785767158,0.09244080569381775,0.6043738726665556,0.15913754491953544,0.2781686430136926,0.1412862224223103,0.18538794251393415,0.03694620770891957,0.6426226542013517,0.0012588635338052834
315,4.0,0.18458884416331225,0.24837511606313836,0.6474609432175626,0.4689022648833396,0.5075206634453523,0.39474864601366405,0.461406315837247,0.10737562705591192,0.1366504854368932,0.19283666229285124,0.19525582890709245,0.19909444820582262,0.3917894736842106,0.20032071049710123,0.1841063142294891,0.19008539425529555,0.06433960096629407,0.966538538986146,0.45135143866511285,0.22977400733991343,0.030961764197543134,0.05425785402369565,0.27493672984383816,0.9150789578127829,0.1586167283897555,0.16445958791667856,0.6947805315565968,0.6329642623252704,0.6606955367344094,0.41596232309827924,0.6759659979429806,0.01083657322885952,0.6890075613563995,0.08036597995437601,0.7412330484411886,0.3419453140669253,0.22391412919517378,0.112266416092549,0.10994602166859013,0.015763949730833855,0.7829860154562492,0.0007758444717971865
316,3.0,0.34560092006900517,0.15506035283194058,0.7317390987224108,0.40361720467892,0.6446109520426817,0.5399744079650827,0.42149166954389766,0.08012365161529834,0.22135922330097085,0.30903435875006074,0.32412474296545857,0.3249301794177386,0.4972631578947369,0.357653879363513,0.2837637569543986,0.32926694022402125,0.06696556101527731,0.963433357430556,0.48619448514399977,0.24340442278462743,0.03592633974042421,0.05869421261849217,0.3164500331399442,0.9101938041018193,0.1850237922961261,0.23610894592098647,0.6193279258400928,0.8435478147032452,0.4654044865078649,0.5579391782842426,0.6716675222489878,0.027440262741091695,0.8056600461374199,0.1679587876418769,0.5835972076986123,0.15941414551904795,0.1759863120722121,0.12913888957298794,0.035682623923546555,0.02882917296777108,0.7209476532667373,0.002946878460015566
317,8.0,0.22397929844738357,0.26369545032497677,0.6207230140563997,0.40497893480349395,0.4289352186117317,0.8339506071916652,0.49399795488604803,0.08862472784539842,0.2815533980582524,0.2512351978746497,0.2368904011413338,0.245884817197021,0.44378947368421057,0.2154311089182188,0.2525934744053837,0.21991793279361208,0.023720861765117764,0.9874059756730182,0.1981598778757473,0.09662967740626993,0.017198152887641812,0.020558159678330096,0.09410696471161623,0.9504840484507748,0.06618902849281079,0.36503728116584533,0.5224339141626653,0.6390317601358564,0.3662544718987351,0.25516376749830405,0.779813772158418,0.021979988687653582,0.6171417502009859,0.19426928047818223,0.4482661447573834,0.20430831283046144,0.15498896282457694,0.30724194345714234,0.07616831770345847,0.10421241103184184,0.6045177761538972,0.02386713591946794
318,6.0,0.36371477860839563,0.26555246053853293,0.6682735198429061,0.40098822148385344,0.5533973331839421,0.36677107543341153,0.4914906093794267,0.11506838640158702,0.2390776699029126,0.3665581312468614,0.37778551765249596,0.37968644211238994,0.6463157894736842,0.384914271617121,0.3476591919535483,0.37052234667849615,0.07223068401717544,0.9633636406056181,0.5079499693446524,0.2612729754531557,0.03399297730382847,0.062466275969632515,0.30529642811505725,0.9089630710825175,0.17537376579402536,0.2590514396706739,0.6343010856921287,0.7038863744213318,0.6439493560378275,0.46053637994977237,0.717255762092843,0.0028694439154665244,0.7171456595093133,0.17607272829199702,0.6371475047049812,0.2962000775494378,0.14070818115642658,0.13941245406813738,0.049403591630143344,0.0593660662061895,0.7664628505866843,0.003903318963170095
319,6.0,0.20572167912593445,0.09052924791086352,0.6630207957322919,0.49056035255987956,0.7312649201073806,0.3550590522810915,0.44205203283612704,0.05888312256434304,0.125,0.18992078534285853,0.19698055579742663,0.19817408598510494,0.42378947368421055,0.20642654496114465,0.17414542892543913,0.19363424642342242,0.07273334310193066,0.9622436360741979,0.5069840834971432,0.2596560358694448,0.034891541859317504,0.06267273088682562,0.316359844892602,0.9083795975797829,0.18273139785712456,0.10696861546665493,0.6896781847842206,0.7555529646208637,0.5593977697874308,0.478157007364823,0.6944749076955439,0.005487391263523777,0.8127489689962466,0.09644271882130331,0.6507208921266135,0.132885042097369,0.17054157008630108,0.10304931176881887,0.1282348880997379,0.039025561976387305,0.6904969356829405,0.001178609349971004
320,6.0,0.3503450258769408,0.1467038068709378,0.6031793837112185,0.46561586804012833,0.6349448048631584,0.4840733064252209,0.4643705657534498,0.08562063770369845,0.2016990291262136,0.2812849297759635,0.29848826850816146,0.3007680264048747,0.5366315789473683,0.3182434932774146,0.2590559024319137,0.32327825219030715,0.07014860883076005,0.9602141332005195,0.525896074192001,0.260468785999236,0.03764844509885498,0.06035314209379006,0.3063092785963803,0.9084244002979612,0.19052453495596056,0.24124426214565828,0.6315192953849195,0.6805598569706218,0.5157357978972384,0.47980064148810464,0.5321246333378962,0.00365663398457761,0.7794432469779107,0.24443579238388483,0.5894731957992572,0.21287929562378316,0.19979116405068195,0.15105764927690996,0.07691245012883186,0.034279939482865764,0.7335866988581926,0.00287976385398423
321,5.0,0.12061529614721105,0.18384401114206128,0.5799994991637306,0.33224419260051896,0.3876203620967709,0.5313356331420768,0.6471624302750357,0.11901535345713392,0.13106796116504854,0.1415010286565907,0.14840353920655863,0.14395734597156398,0.32715789473684215,0.14863698038731957,0.1389907922548043,0.1286458910945991,0.04202275160031312,0.9762679762383564,0.29011669295040166,0.1436186740247679,0.03394357400327869,0.04411900483111124,0.20845235887082375,0.9229893849691693,0.11688409886092181,0.16889344078552165,0.5824278893003313,0.7062339471928832,0.6102588819632222,0.4620931132193012,0.6511107060869232,0.0,0.6321959508124415,0.18022274246078057,0.6246364755598443,0.2593040998816782,0.3047019457681755,0.17285735198049235,0.047597791023107135,0.027974277323943194,0.7000723952764765,0.0030977832184192083
323,7.0,0.3294997124784359,0.2223769730733519,0.7880425365334488,0.40247241971060504,0.6809916960123793,0.3266010288039838,0.3296894113343775,0.12780657055572192,0.2395631067961165,0.32617323548946237,0.339647284978466,0.32430602572782663,0.44505263157894737,0.330085111631923,0.3256480649158184,0.28279915714761006,0.054407471137016515,0.9745883095184978,0.37204252899281876,0.19479872869309328,0.034694385201432434,0.05604630619592205,0.25383205392172675,0.912412519926942,0.1329242692142753,0.202243111449032,0.5663304229888956,0.5988608659551427,0.5095743919468007,0.325825963019519,0.6946197876151293,0.01254606401286457,0.6482052647463901,0.16410134902583975,0.608045865319211,0.18797001165450128,0.2910437011620972,0.11707338935221859,0.16464718216039262,0.088211928700632,0.8194971617704558,0.008308678063169048
324,8.0,0.3921794134560092,0.48792943361188484,0.5157253945327307,0.5159176886013286,0.41759512297666596,0.36289885974629565,0.6335806604150214,0.07083414089302448,0.204126213592233,0.33471027522638547,0.34831110724117376,0.35198036560595797,0.4951578947368422,0.39003330455162205,0.3087145598989334,0.345791283131862,0.08142999456344038,0.9582174251045676,0.5563825553998379,0.2884790538315915,0.03580981065147608,0.06877060445514425,0.371980144610587,0.9049008431310608,0.2061549532771797,0.31061737995882965,0.6965923693889308,0.794725619674569,0.6158992689500249,0.3920631389822597,0.8258893528964921,0.0,0.7414339545379718,0.11160341280929988,0.7168727918058638,0.21256712764958774,0.15797179567496852,0.09413807854292763,0.013169559978812861,0.00954065783771564,0.8283520600622519,0.0018782264006391588
325,4.0,0.21866014951121335,0.22934076137418757,0.7509761752460464,0.3352455285400358,0.43245305690343927,0.7024571982536478,0.46845554665739486,0.10620458052186207,0.15946601941747574,0.1914597203997991,0.1954869088205547,0.19531778943805012,0.38526315789473686,0.1923646231651659,0.18425208328271908,0.1908617056670733,0.049649951781996805,0.9732452642288119,0.3783947501069639,0.1874795132017968,0.030943157666145246,0.04577836730750154,0.2167866776978093,0.921400597823202,0.1339129666600546,0.19121683327102335,0.5420378820802549,0.6612900448527963,0.3885312382622847,0.4789989490138336,0.8230139945634279,0.04288162166007919,0.6877020691745872,0.0963855421686747,0.6135291124749579,0.2832108850262919,0.2761759238860496,0.1520063272216254,0.0782026159108451,0.06757816240543904,0.7360554870253894,0.0049889283407749405
326,5.0,0.22800460034502587,0.39647168059424326,0.5936476131359963,0.3500164020579753,0.33853651915923577,0.343038892402362,0.6654445365133127,0.13239446694733265,0.16334951456310678,0.1874260906189759,0.19862490706568695,0.1966401489505755,0.3296842105263158,0.23041815714814357,0.17123004786083915,0.19551957413773982,0.051825332515305696,0.9691013609286586,0.37842523514969717,0.18578874755947294,0.035976714799296,0.04876363632842064,0.29039396276976753,0.91805598537794,0.1682342246736429,0.270278195700923,0.47858535451098233,0.6573848569642485,0.38188726646299587,0.33971988785299034,0.5895504622009936,0.037062367465062,0.6779333864315871,0.2743233073957129,0.4822705245725992,0.095838898501838,0.4551836539864902,0.1805116240399889,0.12032449177399565,0.022250461714948162,0.6305854073701075,0.0026534802379137804
327,6.0,0.5853939045428408,0.5143918291550603,0.6150944493065719,0.3113627559897091,0.5715475111601634,0.4017814947746954,0.5294054450316343,0.15579865179532013,0.5191747572815533,0.45555717548719443,0.5312024862859095,0.5306893195666892,0.6214736842105263,0.5394103860860984,0.397172080367338,0.578352001774426,0.05703465278004748,0.9538394870257513,0.34543696665447643,0.17540003575321256,0.04821701169755309,0.05123184032339689,0.21429044261535896,0.9187574110552404,0.16405199309654744,0.33785476879075854,0.5159455172036541,0.6318315649323724,0.3013726826746922,0.30112741604556587,0.571358158471303,0.008096160886153019,0.5055997028137902,0.3016523179309877,0.3777710697899058,0.14704510237884566,0.4453400946496831,0.25390491863269515,0.17937209301012544,0.13347805306797184,0.5459188169329452,0.007390469252039065
328,5.0,0.15468660149511212,0.1615598885793872,0.5782865861218381,0.39675847818603394,0.6278158208739649,0.33216424717686904,0.6551046213104261,0.06033393325745227,0.10097087378640776,0.1699632275517973,0.1712469607967903,0.1714835815842925,0.34610526315789475,0.1815714814357962,0.16850902553387914,0.17832982144837528,0.07601229177958257,0.9650451454669293,0.5786087313935077,0.3002271748913427,0.031389094025234626,0.0659879650092399,0.34437385974065643,0.9088384618521563,0.1931861567308465,0.1994704796833778,0.697574456611913,0.7866489998079227,0.5502249855689318,0.45541228306426557,0.889088356954432,0.0,0.5969780299538257,0.15654854360198384,0.4178234529980939,0.13815948295859784,0.2142746085605461,0.12697326804967457,0.07647495792981326,0.06747724927093614,0.7424494155183676,0.006153591054475013
329,6.0,0.33726279470960324,0.18987929433611886,0.6911219051167837,0.5141059996756883,0.5236033809691905,0.5669308055754614,0.3728205712659579,0.08235275787706292,0.18325242718446602,0.2705609823265458,0.2897273257021145,0.2891312626946513,0.4387368421052632,0.30967065498951524,0.2511114890308787,0.3026505489630697,0.07487362847171097,0.9585852421221869,0.5421803306066498,0.2714430626703263,0.03939036794677098,0.0654787235335894,0.32893817003513376,0.9045717680136655,0.19632596134868074,0.1372503436969,0.7428691275167785,0.7670929188466993,0.6511563583218316,0.3273260392128519,0.6454246985959912,0.00758265880218061,0.7385798991016166,0.1128538952160916,0.5408157655017813,0.23277708024918728,0.14737477856728348,0.14289315899435293,0.10503902543324434,0.014707312562032126,0.7094323040068673,0.0027144023248644846
330,5.0,0.7694077055779184,0.55338904363974,0.5045836996572675,0.3621075205315027,0.594088894114046,0.5499576529308559,0.6110515965976612,0.10495523530536968,0.44223300970873786,0.5515543244075101,0.5941365983697144,0.5867150473933649,0.6298947368421053,0.6461699765634635,0.49109594033186754,0.5982033935898857,0.060405208307624476,0.9643894914980639,0.43793049369253,0.21582993330502154,0.039050619160860015,0.05583256801051631,0.2895485190428854,0.9112230146737772,0.1766841366331749,0.6141305487874791,0.5291071246624892,0.7637033698320281,0.43111063521741483,0.44841819288885315,0.6262115359191909,0.0,0.6585413374678148,0.20644153873633003,0.45290573057037314,0.1683017969108962,0.3156677776236338,0.13491252730093545,0.08116256516045539,0.06459327948702671,0.821069125075719,0.0018894336586337008
331,5.0,0.26538240368027605,0.4271123491179201,0.5875570489854056,0.33987864791566647,0.6683359672815828,0.3450621258323557,0.580770496733171,0.11384671165062686,0.21796116504854368,0.2863229171728953,0.28864895277262403,0.28750211577522,0.38,0.2930800542740841,0.2819416437890236,0.2643894865254519,0.05337954470883465,0.9738045594090166,0.38477408397700474,0.19630810086403572,0.029797918538251682,0.04916655616399787,0.2479671001798725,0.9189425563391289,0.1372833062829431,0.17875853857652227,0.5464853665820517,0.7874319644882282,0.5839547424488041,0.3373972081420472,0.7387618003637306,0.007366777022535629,0.713069554098364,0.052013938987246586,0.6887413488141153,0.3567941222886105,0.13574616466395412,0.12635590853298675,0.06859516255910542,0.05715435446683691,0.8741964030265487,0.002637122043652873
332,7.0,0.45255894192064405,0.6095636025998142,0.5490726716434918,0.4876689650520795,0.4941387282335299,0.4488488310172244,0.5850451647119628,0.06893432118341979,0.2524271844660194,0.394485752701236,0.4159572401690567,0.41786560595802297,0.519157894736842,0.46996422844455404,0.3612157139039382,0.44039037373849393,0.07830499958228282,0.9584593757334752,0.5731759620948763,0.2895683130893712,0.03744319082508227,0.06718570941234311,0.3653061367447242,0.9046943166699549,0.21196692443862064,0.1965616274810072,0.6105881547727687,0.7270954450690872,0.5102489745823192,0.2907186526080092,0.8666743150627055,0.018909315935724463,0.7087399088808191,0.12761100983602233,0.6601720093127196,0.12026081488215669,0.19503354428356773,0.11462995182282698,0.05287195464153597,0.05850771512802349,0.857107658819905,0.004061437483335015
